binNumber;chromosome;start;stop;gainloss_fisherPvalue;gainloss_FDR;cnLOHloss_fisherPvalue;cnLOHloss_FDR;cnLOHgain_fisherPvalue;cnLOHgain_FDR;cnLOHamp_fisherPvalue;cnLOHamp_FDR;amploss_fisherPvalue;amploss_FDR;ampgain_fisherPvalue;ampgain_FDR
1663;9;117000001;118000000;0.564;1;1;1;1;1;1;1;0.62;0.9942;0.25;0.765
1664;9;118000001;119000000;0.591;1;1;1;1;1;1;1;0.606;0.9931;0.255;0.765
1665;9;119000001;120000000;0.571;1;1;1;1;1;1;1;0.602;0.9931;0.221;0.7389
1666;9;120000001;121000000;0.576;1;1;1;1;1;1;1;0.33;0.8004;0.195;0.7111
1667;9;121000001;122000000;0.566;1;1;1;1;1;1;1;0.593;0.9931;0.192;0.7111
1668;9;122000001;123000000;0.562;1;1;1;1;1;1;1;0.607;0.9931;0.219;0.7389
1669;9;123000001;124000000;0.392;1;1;1;1;1;1;1;0.612;0.9931;0.217;0.7389
1670;9;124000001;125000000;0.392;1;1;1;1;1;1;1;0.599;0.9931;0.19;0.7111
1671;9;125000001;126000000;0.375;1;1;1;1;1;1;1;0.604;0.9931;0.188;0.7111
1672;9;126000001;127000000;0.383;1;1;1;1;1;1;1;0.615;0.9936;0.216;0.7389
1673;9;127000001;128000000;0.383;1;1;1;1;1;1;1;0.63;0.9977;0.243;0.763
1674;9;128000001;129000000;0.391;1;1;1;1;1;1;1;0.612;0.9931;0.216;0.7389
1675;9;129000001;130000000;0.565;1;1;1;1;1;1;1;0.593;0.9931;0.191;0.7111
1676;9;130000001;131000000;0.576;1;1;1;1;1;1;1;0.6;0.9931;0.221;0.7389
1677;9;131000001;132000000;0.58;1;1;1;1;1;1;1;0.323;0.795;0.194;0.7111
1678;9;132000001;133000000;0.581;1;1;1;1;1;1;1;0.598;0.9931;0.222;0.7405
1679;9;133000001;134000000;0.575;1;1;1;1;1;1;1;0.33;0.8004;0.193;0.7111
1680;9;134000001;135000000;0.57;1;1;1;1;1;1;1;0.338;0.8032;0.192;0.7111
1681;9;135000001;136000000;0.243;1;1;1;1;1;1;1;0.347;0.806;0.044;0.3765
1682;9;136000001;137000000;0.243;1;1;1;1;1;1;1;0.361;0.8093;0.055;0.4346
1683;9;137000001;138000000;0.241;1;1;1;1;1;1;1;0.683;1;0.123;0.6176
1684;9;138000001;139000000;0.233;1;1;1;1;1;1;1;0.68;1;0.107;0.572
1685;9;139000001;140000000;0.23;1;1;1;1;1;1;1;0.69;1;0.123;0.6176
1686;9;140000001;141000000;1;1;1;1;1;1;1;1;1;1;1;1
1687;9;141000001;142000000;0.615;1;0.371;1;0.449;1;1;1;0.604;0.9931;0.669;1
1688;10;1;1000000;0.615;1;0.371;1;0.448;1;1;1;0.598;0.9931;0.657;1
1689;10;1000001;2000000;0.808;1;0.364;1;0.393;1;0.53;1;0.644;1;0.685;1
1690;10;2000001;3000000;0.808;1;0.446;1;0.488;1;1;1;0.633;1;0.676;1
1691;10;3000001;4000000;0.808;1;0.483;1;0.528;1;1;1;0.625;0.9942;0.665;1
1692;10;4000001;5000000;0.808;1;1;1;1;1;0.532;1;0.178;0.68;0.199;0.7114
1693;10;5000001;6000000;0.809;1;1;1;1;1;0.53;1;0.127;0.6416;0.161;0.6908
1694;10;6000001;7000000;1;1;1;1;1;1;0.539;1;0.155;0.6661;0.149;0.6733
1695;10;7000001;8000000;1;1;1;1;1;1;1;1;0.17;0.6747;0.169;0.7012
1696;10;8000001;9000000;1;1;1;1;1;1;0.532;1;0.131;0.6416;0.132;0.6416
1697;10;9000001;10000000;1;1;1;1;1;1;1;1;0.197;0.6828;0.187;0.7111
1698;10;10000001;11000000;1;1;1;1;1;1;0.539;1;0.159;0.6726;0.147;0.6716
1699;10;11000001;12000000;0.818;1;1;1;1;1;0.534;1;0.163;0.6727;0.175;0.7012
1700;10;12000001;13000000;0.817;1;1;1;1;1;0.534;1;0.16;0.6726;0.177;0.7012
1701;10;13000001;14000000;0.817;1;1;1;1;1;0.554;1;0.174;0.6789;0.199;0.7114
1702;10;14000001;15000000;0.818;1;1;1;1;1;0.554;1;0.182;0.6803;0.195;0.7111
1703;10;15000001;16000000;0.818;1;1;1;1;1;0.554;1;0.182;0.6803;0.195;0.7111
1704;10;16000001;17000000;0.818;1;1;1;1;1;0.554;1;0.182;0.6803;0.195;0.7111
1705;10;17000001;18000000;0.817;1;1;1;1;1;0.546;1;0.16;0.6726;0.175;0.7012
1706;10;18000001;19000000;0.818;1;1;1;1;1;1;1;0.182;0.6803;0.194;0.7111
1707;10;19000001;20000000;1;1;1;1;1;1;0.534;1;0.167;0.6747;0.174;0.7012
1708;10;20000001;21000000;1;1;1;1;1;1;1;1;0.204;0.6828;0.214;0.7389
1709;10;21000001;22000000;0.341;1;1;1;1;1;1;1;0.11;0.625;0.224;0.7412
1710;10;22000001;23000000;0.611;1;1;1;1;1;0.555;1;0.006;0.1426;0.006;0.1281
1711;10;23000001;24000000;0.611;1;0.014;0.2681;0.019;0.3522;0.311;1;0.134;0.6416;0.184;0.7111
1712;10;24000001;25000000;0.463;1;0.346;1;0.459;1;1;1;0.34;0.8048;0.675;1
1713;10;25000001;26000000;0.794;1;0.003;0.2066;0.003;0.2754;0.049;1;0.602;0.9931;0.653;1
1714;10;26000001;27000000;0.793;1;0.003;0.2066;0.003;0.2754;0.049;1;0.603;0.9931;0.652;1
1715;10;27000001;28000000;0.792;1;0.005;0.2066;0.005;0.2754;0.141;1;0.6;0.9931;0.642;1
1716;10;28000001;29000000;0.793;1;0.005;0.2066;0.005;0.2754;0.067;1;0.604;0.9931;0.652;1
1717;10;29000001;30000000;0.793;1;0.005;0.2066;0.005;0.2754;0.06;1;0.61;0.9931;0.663;1
1718;10;30000001;31000000;0.793;1;0.356;1;0.41;1;1;1;0.036;0.3914;0.04;0.3559
1719;10;31000001;32000000;0.614;1;0.316;1;0.392;1;1;1;0.177;0.6789;0.403;0.8304
1720;10;32000001;33000000;0.614;1;1;1;1;1;0.545;1;0.06;0.5059;0.09;0.5457
1721;10;33000001;34000000;0.615;1;1;1;1;1;0.542;1;0.049;0.4527;0.079;0.5204
1722;10;34000001;35000000;0.463;1;1;1;1;1;1;1;0.134;0.6416;0.395;0.8239
1723;10;35000001;36000000;0.61;1;1;1;1;1;0.545;1;0.006;0.1426;0.008;0.1293
1724;10;36000001;37000000;0.611;1;1;1;1;1;0.298;1;0.003;0.0997;0.005;0.1215
1725;10;37000001;38000000;0.34;1;1;1;1;1;1;1;0.107;0.6209;0.226;0.7453
1726;10;38000001;39000000;0.34;1;1;1;1;1;0.546;1;0.096;0.5945;0.203;0.7177
1727;10;39000001;40000000;0.796;1;1;1;1;1;0.549;1;0.116;0.6409;0.135;0.6474
1728;10;40000001;41000000;0.393;1;0.233;1;0.344;1;1;1;0.162;0.6727;0.287;0.7699
1729;10;41000001;42000000;0.393;1;0.233;1;0.344;1;1;1;0.162;0.6727;0.287;0.7699
1730;10;42000001;43000000;0.398;1;0.223;1;0.349;1;1;1;0.168;0.6747;0.324;0.7905
1731;10;43000001;44000000;0.394;1;0.181;0.9605;0.282;1;1;1;0.071;0.5295;0.155;0.6875
1732;10;44000001;45000000;0.398;1;0.184;0.9657;0.291;1;0.53;1;0.185;0.6803;0.354;0.8144
1733;10;45000001;46000000;0.397;1;0.184;0.9657;0.289;1;1;1;0.151;0.6577;0.29;0.7701
1734;10;46000001;47000000;0.397;1;0.184;0.9657;0.289;1;1;1;0.151;0.6577;0.29;0.7701
1735;10;47000001;48000000;0.397;1;0.184;0.9657;0.289;1;1;1;0.151;0.6577;0.29;0.7701
1736;10;48000001;49000000;0.78;1;0.284;1;0.335;1;1;1;0.196;0.6828;0.244;0.763
1737;10;49000001;50000000;0.78;1;0.328;1;0.385;1;1;1;0.15;0.6577;0.184;0.7111
1738;10;50000001;51000000;0.778;1;0.383;1;0.43;1;1;1;0.162;0.6727;0.182;0.7111
1739;10;51000001;52000000;0.796;1;0.392;1;0.431;1;1;1;0.19;0.6826;0.213;0.7389
1740;10;52000001;53000000;0.809;1;1;1;1;1;0.473;1;0.114;0.634;0.136;0.6474
1741;10;53000001;54000000;0.808;1;1;1;1;1;1;1;0.044;0.4358;0.054;0.4326
1742;10;54000001;55000000;0.808;1;1;1;1;1;1;1;0.045;0.4397;0.053;0.4281
1743;10;55000001;56000000;0.809;1;1;1;1;1;1;1;0.033;0.3728;0.041;0.3604
1744;10;56000001;57000000;0.809;1;1;1;1;1;1;1;0.043;0.4273;0.053;0.4281
1745;10;57000001;58000000;0.465;1;1;1;1;1;1;1;0.03;0.357;0.059;0.4562
1746;10;58000001;59000000;0.616;1;1;1;1;1;1;1;0.058;0.4948;0.085;0.5309
1747;10;59000001;60000000;0.617;1;1;1;1;1;1;1;0.052;0.4641;0.068;0.4868
1748;10;60000001;61000000;1;1;0.012;0.241;0.01;0.2754;0.617;1;0.052;0.4641;0.049;0.406
1749;10;61000001;62000000;0.585;1;0.008;0.2314;0.012;0.2992;0.354;1;0.052;0.4641;0.081;0.5264
1750;10;62000001;63000000;0.585;1;0.008;0.2314;0.012;0.2992;0.613;1;0.043;0.4273;0.067;0.4856
1751;10;63000001;64000000;0.586;1;0.004;0.2066;0.007;0.2754;0.32;1;0.041;0.422;0.067;0.4856
1752;10;64000001;65000000;0.43;1;0.002;0.2066;0.004;0.2754;0.268;1;0.038;0.4011;0.068;0.4868
1753;10;65000001;66000000;0.586;1;0.002;0.2066;0.004;0.2754;0.28;1;0.033;0.3728;0.054;0.4326
1754;10;66000001;67000000;0.616;1;1;1;1;1;1;1;0.039;0.4072;0.055;0.4346
1755;10;67000001;68000000;0.616;1;1;1;1;1;0.505;1;0.032;0.3672;0.042;0.367
1756;10;68000001;69000000;0.796;1;1;1;1;1;0.505;1;0.035;0.3863;0.041;0.3604
1757;10;69000001;70000000;0.796;1;1;1;1;1;0.505;1;0.036;0.3914;0.041;0.3604
1758;10;70000001;71000000;0.591;1;1;1;1;1;0.516;1;0.006;0.1426;0.009;0.1356
1759;10;71000001;72000000;0.273;1;1;1;1;1;0.261;1;0.005;0.1418;0.014;0.168
1760;10;72000001;73000000;0.274;1;1;1;1;1;0.245;1;0.004;0.1193;0.015;0.1708
1761;10;73000001;74000000;0.588;1;1;1;1;1;0.245;1;0.009;0.1668;0.013;0.1635
1762;10;74000001;75000000;0.776;1;0.007;0.2131;0.007;0.2754;0.635;1;0.132;0.6416;0.155;0.6875
1763;10;75000001;76000000;0.778;1;0.004;0.2066;0.005;0.2754;0.628;1;0.123;0.6416;0.157;0.689
1764;10;76000001;77000000;0.585;1;0.018;0.3274;0.024;0.4107;1;1;0.031;0.36;0.042;0.367
1765;10;77000001;78000000;0.587;1;0.003;0.2066;0.003;0.2754;0.35;1;0.12;0.6409;0.158;0.6896
1766;10;78000001;79000000;0.585;1;0.004;0.2066;0.005;0.2754;0.628;1;0.118;0.6409;0.16;0.6896
1767;10;79000001;80000000;0.584;1;0.006;0.2066;0.007;0.2754;0.635;1;0.134;0.6416;0.189;0.7111
1768;10;80000001;81000000;0.584;1;0.004;0.2066;0.005;0.2754;0.361;1;0.131;0.6416;0.191;0.7111
1769;10;81000001;82000000;0.584;1;0.004;0.2066;0.005;0.2754;0.361;1;0.131;0.6416;0.191;0.7111
1770;10;82000001;83000000;1;1;0.004;0.2066;0.003;0.2754;0.62;1;0.105;0.6147;0.101;0.5585
1771;10;83000001;84000000;0.616;1;0.323;1;0.388;1;1;1;0.099;0.6;0.13;0.6361
1772;10;84000001;85000000;0.797;1;0.285;1;0.334;1;1;1;0.125;0.6416;0.156;0.689
1773;10;85000001;86000000;0.797;1;0.285;1;0.333;1;1;1;0.103;0.6067;0.128;0.6296
1774;10;86000001;87000000;1;1;1;1;1;1;1;1;0.198;0.6828;0.184;0.7111
1775;10;87000001;88000000;1;1;1;1;1;1;1;1;0.183;0.6803;0.151;0.6813
1776;10;88000001;89000000;1;1;1;1;1;1;1;1;0.165;0.6747;0.155;0.6875
1777;10;89000001;90000000;1;1;1;1;1;1;0.515;1;0.14;0.6462;0.126;0.624
1778;10;90000001;91000000;1;1;1;1;1;1;0.515;1;0.143;0.6472;0.125;0.6201
1779;10;91000001;92000000;1;1;1;1;1;1;0.515;1;0.149;0.6577;0.124;0.6183
1780;10;92000001;93000000;1;1;1;1;1;1;0.515;1;0.156;0.6684;0.122;0.6176
1781;10;93000001;94000000;1;1;1;1;1;1;0.515;1;0.153;0.6614;0.123;0.6176
1782;10;94000001;95000000;1;1;1;1;1;1;0.491;1;0.126;0.6416;0.096;0.5538
1783;10;95000001;96000000;1;1;1;1;1;1;0.491;1;0.12;0.6409;0.097;0.5538
1784;10;96000001;97000000;1;1;1;1;1;1;0.491;1;0.12;0.6409;0.097;0.5538
1785;10;97000001;98000000;1;1;1;1;1;1;0.491;1;0.126;0.6416;0.096;0.5538
1786;10;98000001;99000000;1;1;1;1;1;1;0.491;1;0.123;0.6416;0.097;0.5538
1787;10;99000001;100000000;1;1;1;1;1;1;0.491;1;0.031;0.36;0.018;0.1914
1788;10;100000001;101000000;1;1;1;1;1;1;0.491;1;0.031;0.36;0.018;0.1914
1789;10;101000001;102000000;1;1;1;1;1;1;0.491;1;0.031;0.36;0.018;0.1914
1790;10;102000001;103000000;1;1;1;1;1;1;0.497;1;0.038;0.4011;0.027;0.262
1791;10;103000001;104000000;1;1;1;1;1;1;0.528;1;0.052;0.4641;0.036;0.3243
1792;10;104000001;105000000;0.604;1;1;1;1;1;0.528;1;0.077;0.5295;0.031;0.2911
1793;10;105000001;106000000;0.613;1;1;1;1;1;0.528;1;0.073;0.5295;0.032;0.2966
1794;10;106000001;107000000;0.807;1;1;1;1;1;1;1;0.074;0.5295;0.044;0.3765
1795;10;107000001;108000000;0.803;1;1;1;1;1;1;1;0.079;0.5326;0.043;0.3712
1796;10;108000001;109000000;1;1;1;1;1;1;0.505;1;0.012;0.2116;0.007;0.1281
1797;10;109000001;110000000;1;1;0.279;1;0.254;1;1;1;0.05;0.4576;0.032;0.2966
1798;10;110000001;111000000;1;1;0.419;1;0.408;1;1;1;0.062;0.5132;0.044;0.3765
1799;10;111000001;112000000;0.778;1;0.337;1;0.371;1;1;1;0.061;0.5099;0.059;0.4562
1800;10;112000001;113000000;0.778;1;0.342;1;0.37;1;1;1;0.063;0.5132;0.059;0.4562
1801;10;113000001;114000000;0.778;1;0.296;1;0.319;1;1;1;0.063;0.5132;0.058;0.4521
1802;10;114000001;115000000;1;1;0.196;0.9932;0.205;1;1;1;0.079;0.5326;0.07;0.4914
1803;10;115000001;116000000;0.55;1;0.158;0.9268;0.211;1;1;1;0.042;0.4262;0.062;0.4719
1804;10;116000001;117000000;0.55;1;0.16;0.9273;0.211;1;1;1;0.053;0.4673;0.076;0.5123
1805;10;117000001;118000000;0.55;1;0.158;0.9268;0.212;1;1;1;0.051;0.4638;0.076;0.5123
1806;10;118000001;119000000;1;1;0.036;0.4669;0.03;0.459;0.245;1;0.233;0.7123;0.219;0.7389
1807;10;119000001;120000000;0.55;1;0.023;0.3675;0.032;0.4722;0.516;1;0.141;0.6462;0.204;0.7204
1808;10;120000001;121000000;0.55;1;0.022;0.3615;0.032;0.4722;0.52;1;0.119;0.6409;0.176;0.7012
1809;10;121000001;122000000;1;1;0.034;0.451;0.03;0.459;0.52;1;0.17;0.6747;0.165;0.6966
1810;10;122000001;123000000;0.55;1;0.022;0.3615;0.032;0.4722;0.52;1;0.119;0.6409;0.176;0.7012
1811;10;123000001;124000000;0.55;1;0.022;0.3615;0.032;0.4722;0.52;1;0.119;0.6409;0.176;0.7012
1812;10;124000001;125000000;0.225;1;0.011;0.241;0.035;0.4986;0.52;1;0.065;0.5236;0.188;0.7111
1813;10;125000001;126000000;0.145;1;0.01;0.241;0.036;0.503;0.52;1;0.058;0.4948;0.192;0.7111
1814;10;126000001;127000000;0.394;1;0.021;0.3531;0.036;0.503;0.176;1;0.405;0.8787;0.56;0.9935
1815;10;127000001;128000000;0.396;1;0.155;0.9226;0.22;1;1;1;0.134;0.6416;0.219;0.7389
1816;10;128000001;129000000;0.552;1;0.16;0.9273;0.219;1;1;1;0.141;0.6462;0.217;0.7389
1817;10;129000001;130000000;0.778;1;0.251;1;0.274;1;1;1;0.191;0.6828;0.208;0.7291
1818;10;130000001;131000000;0.276;1;0.179;0.9605;0.289;1;1;1;0.111;0.6282;0.228;0.7459
1819;10;131000001;132000000;0.396;1;0.029;0.4111;0.058;0.6212;0.242;1;0.384;0.8477;0.567;0.9975
1820;10;132000001;133000000;0.094;1;0.015;0.2835;0.063;0.6507;0.214;1;0.295;0.7672;1;1
1821;10;133000001;134000000;0.094;1;0.021;0.3531;0.089;0.7398;0.518;1;0.274;0.7554;0.584;0.9975
1822;10;134000001;135000000;0.625;1;0.625;1;0.625;1;0.625;1;0.625;0.9942;0.625;1
1823;10;135000001;136000000;1;1;1;1;1;1;1;1;0.613;0.9931;0.634;1
1824;11;1;1000000;0.786;1;1;1;1;1;0.536;1;0.637;1;0.352;0.8134
1825;11;1000001;2000000;0.147;1;0.255;1;0.521;1;1;1;0.406;0.8795;1;1
1826;11;2000001;3000000;0.59;1;1;1;1;1;1;1;0.265;0.7447;0.361;0.8144
1827;11;3000001;4000000;0.781;1;1;1;1;1;0.526;1;0.283;0.7645;0.357;0.8144
1828;11;4000001;5000000;0.78;1;1;1;1;1;0.526;1;0.29;0.7645;0.356;0.8144
1829;11;5000001;6000000;0.778;1;1;1;1;1;0.536;1;0.328;0.8002;0.629;1
1830;11;6000001;7000000;0.779;1;1;1;1;1;0.536;1;0.321;0.7928;0.63;1
1831;11;7000001;8000000;0.778;1;1;1;1;1;1;1;0.589;0.9931;0.639;1
1832;11;8000001;9000000;0.78;1;1;1;1;1;1;1;0.586;0.9931;0.64;1
1833;11;9000001;10000000;0.778;1;0.481;1;0.535;1;1;1;1;1;1;1
1834;11;10000001;11000000;1;1;1;1;1;1;1;1;0.631;0.9977;0.631;1
1835;11;11000001;12000000;1;1;1;1;1;1;1;1;0.631;0.9977;0.631;1
1836;11;12000001;13000000;1;1;1;1;1;1;0.536;1;0.623;0.9942;0.36;0.8144
1837;11;13000001;14000000;0.567;1;1;1;1;1;0.536;1;0.664;1;0.34;0.8097
1838;11;14000001;15000000;0.571;1;1;1;1;1;1;1;0.66;1;0.34;0.8097
1839;11;15000001;16000000;0.577;1;1;1;1;1;1;1;0.655;1;0.342;0.8101
1840;11;16000001;17000000;0.591;1;1;1;1;1;1;1;0.661;1;0.374;0.8206
1841;11;17000001;18000000;0.786;1;1;1;1;1;1;1;0.65;1;0.628;1
1842;11;18000001;19000000;0.792;1;1;1;1;1;1;1;0.643;1;0.629;1
1843;11;19000001;20000000;0.791;1;1;1;1;1;1;1;0.631;0.9977;0.353;0.8134
1844;11;20000001;21000000;1;1;1;1;1;1;1;1;0.613;0.9931;0.365;0.8183
1845;11;21000001;22000000;1;1;1;1;1;1;1;1;0.603;0.9931;0.376;0.8213
1846;11;22000001;23000000;0.809;1;1;1;1;1;1;1;0.32;0.7917;0.35;0.8134
1847;11;23000001;24000000;1;1;1;1;1;1;1;1;0.608;0.9931;0.334;0.8016
1848;11;24000001;25000000;0.633;1;1;1;1;1;0.533;1;0.617;0.9942;0.284;0.7676
1849;11;25000001;26000000;0.63;1;1;1;1;1;0.533;1;0.618;0.9942;0.282;0.7663
1850;11;26000001;27000000;0.63;1;0.549;1;0.46;1;1;1;1;1;1;1
1851;11;27000001;28000000;0.624;1;1;1;1;1;1;1;0.634;1;0.308;0.7853
1852;11;28000001;29000000;0.634;1;1;1;1;1;1;1;0.628;0.9963;0.313;0.7899
1853;11;29000001;30000000;1;1;1;1;1;1;0.533;1;0.34;0.8048;0.303;0.7789
1854;11;30000001;31000000;1;1;1;1;1;1;0.533;1;0.345;0.806;0.301;0.7786
1855;11;31000001;32000000;0.81;1;1;1;1;1;1;1;0.614;0.9931;0.327;0.794
1856;11;32000001;33000000;0.806;1;1;1;1;1;1;1;0.64;1;0.628;1
1857;11;33000001;34000000;0.802;1;1;1;1;1;1;1;0.658;1;0.636;1
1858;11;34000001;35000000;0.806;1;1;1;1;1;1;1;0.64;1;0.628;1
1859;11;35000001;36000000;1;1;1;1;1;1;1;1;0.635;1;0.629;1
1860;11;36000001;37000000;1;1;1;1;1;1;1;1;0.622;0.9942;0.632;1
1861;11;37000001;38000000;0.815;1;1;1;1;1;1;1;0.617;0.9942;0.322;0.7905
1862;11;38000001;39000000;0.818;1;1;1;1;1;1;1;0.636;1;0.628;1
1863;11;39000001;40000000;1;1;1;1;1;1;1;1;0.624;0.9942;0.355;0.8144
1864;11;40000001;41000000;1;1;1;1;1;1;1;1;0.613;0.9931;0.329;0.7975
1865;11;41000001;42000000;0.812;1;1;1;1;1;0.533;1;0.611;0.9931;0.29;0.7701
1866;11;42000001;43000000;0.63;1;1;1;1;1;0.533;1;0.618;0.9942;0.282;0.7663
1867;11;43000001;44000000;0.626;1;1;1;1;1;0.533;1;0.62;0.9942;0.281;0.7663
1868;11;44000001;45000000;0.469;1;1;1;1;1;0.521;1;0.614;0.9931;0.247;0.763
1869;11;45000001;46000000;0.464;1;1;1;1;1;0.533;1;0.628;0.9963;0.275;0.765
1870;11;46000001;47000000;0.464;1;1;1;1;1;0.533;1;0.628;0.9963;0.275;0.765
1871;11;47000001;48000000;0.804;1;1;1;1;1;0.521;1;0.342;0.8048;0.263;0.765
1872;11;48000001;49000000;0.802;1;1;1;1;1;0.495;1;0.314;0.7853;0.233;0.7512
1873;11;49000001;50000000;0.799;1;1;1;1;1;1;1;0.624;0.9942;0.317;0.7905
1874;11;50000001;51000000;0.801;1;1;1;1;1;1;1;0.347;0.806;0.258;0.765
1875;11;51000001;52000000;0.8;1;1;1;1;1;1;1;0.602;0.9931;0.256;0.765
1876;11;52000001;53000000;0.31;1;0.504;1;0.351;1;1;1;1;1;0.475;0.9122
1877;11;53000001;54000000;0.442;1;0.494;1;0.353;1;1;1;1;1;0.478;0.9162
1878;11;54000001;55000000;0.317;1;1;1;1;1;0.524;1;0.312;0.7853;0.155;0.6875
1879;11;55000001;56000000;0.281;1;1;1;1;1;0.524;1;0.601;0.9931;0.149;0.6733
1880;11;56000001;57000000;0.79;1;1;1;1;1;0.505;1;0.214;0.6907;0.145;0.6677
1881;11;57000001;58000000;0.59;1;1;1;1;1;0.486;1;0.124;0.6416;0.167;0.7012
1882;11;58000001;59000000;0.591;1;1;1;1;1;0.486;1;0.117;0.6409;0.169;0.7012
1883;11;59000001;60000000;0.589;1;1;1;1;1;0.515;1;0.048;0.4507;0.07;0.4914
1884;11;60000001;61000000;0.436;1;1;1;1;1;0.515;1;0.146;0.6526;0.238;0.7605
1885;11;61000001;62000000;1;1;1;1;1;1;0.5;1;0.219;0.6998;0.181;0.7093
1886;11;62000001;63000000;1;1;0.456;1;0.428;1;1;1;0.538;0.991;0.511;0.9553
1887;11;63000001;64000000;0.611;1;1;1;1;1;0.5;1;0.266;0.7447;0.168;0.7012
1888;11;64000001;65000000;0.605;1;1;1;1;1;0.497;1;0.314;0.7853;0.196;0.7112
1889;11;65000001;66000000;1;1;1;1;1;1;0.474;1;0.197;0.6828;0.19;0.7111
1890;11;66000001;67000000;1;1;1;1;1;1;0.474;1;0.197;0.6828;0.191;0.7111
1891;11;67000001;68000000;1;1;1;1;1;1;0.474;1;0.197;0.6828;0.191;0.7111
1892;11;68000001;69000000;1;1;1;1;0.607;1;0.59;1;0.248;0.7296;0.205;0.7221
1893;11;69000001;70000000;1;1;1;1;0.608;1;0.59;1;0.242;0.72;0.206;0.7239
1894;11;70000001;71000000;1;1;1;1;0.576;1;1;1;0.242;0.72;0.205;0.7221
1895;11;71000001;72000000;1;1;1;1;1;1;0.476;1;0.248;0.7296;0.217;0.7389
1896;11;72000001;73000000;1;1;1;1;1;1;0.481;1;0.312;0.7853;0.242;0.763
1897;11;73000001;74000000;1;1;1;1;1;1;0.476;1;0.287;0.7645;0.21;0.7344
1898;11;74000001;75000000;1;1;1;1;1;1;0.495;1;0.312;0.7853;0.239;0.7612
1899;11;75000001;76000000;1;1;0.563;1;0.513;1;1;1;1;1;1;1
1900;11;76000001;77000000;0.575;1;1;1;1;1;0.505;1;0.614;0.9931;0.255;0.765
1901;11;77000001;78000000;1;1;1;1;1;1;0.479;1;0.254;0.7309;0.215;0.7389
1902;11;78000001;79000000;1;1;1;1;1;1;0.477;1;0.202;0.6828;0.188;0.7111
1903;11;79000001;80000000;1;1;1;1;1;1;0.471;1;0.156;0.6684;0.162;0.6931
1904;11;80000001;81000000;1;1;1;1;1;1;0.477;1;0.188;0.6805;0.191;0.7111
1905;11;81000001;82000000;0.789;1;1;1;1;1;0.477;1;0.254;0.7309;0.176;0.7012
1906;11;82000001;83000000;1;1;1;1;1;1;0.477;1;0.212;0.6897;0.185;0.7111
1907;11;83000001;84000000;1;1;1;1;1;1;0.521;1;0.336;0.8032;0.267;0.765
1908;11;84000001;85000000;1;1;1;1;1;1;0.486;1;0.272;0.7528;0.248;0.763
1909;11;85000001;86000000;1;1;1;1;1;1;0.476;1;0.242;0.72;0.218;0.7389
1910;11;86000001;87000000;0.797;1;1;1;1;1;0.521;1;0.26;0.7372;0.287;0.7699
1911;11;87000001;88000000;0.796;1;1;1;1;1;0.529;1;0.219;0.6998;0.258;0.765
1912;11;88000001;89000000;0.798;1;1;1;1;1;0.515;1;0.186;0.6803;0.228;0.7459
1913;11;89000001;90000000;0.617;1;1;1;1;1;0.5;1;0.151;0.6577;0.2;0.7114
1914;11;90000001;91000000;0.798;1;1;1;1;1;0.485;1;0.161;0.6727;0.197;0.7114
1915;11;91000001;92000000;0.797;1;1;1;1;1;0.485;1;0.164;0.6727;0.196;0.7112
1916;11;92000001;93000000;0.797;1;1;1;1;1;0.497;1;0.19;0.6826;0.228;0.7459
1917;11;93000001;94000000;0.796;1;1;1;1;1;0.497;1;0.194;0.6828;0.227;0.7459
1918;11;94000001;95000000;0.797;1;1;1;1;1;0.497;1;0.19;0.6826;0.228;0.7459
1919;11;95000001;96000000;0.617;1;1;1;1;1;0.497;1;0.175;0.6789;0.233;0.7512
1920;11;96000001;97000000;1;1;1;1;1;1;0.497;1;0.21;0.6855;0.223;0.7412
1921;11;97000001;98000000;0.81;1;1;1;1;1;0.485;1;0.179;0.6802;0.193;0.7111
1922;11;98000001;99000000;0.809;1;1;1;1;1;0.497;1;0.203;0.6828;0.225;0.7437
1923;11;99000001;100000000;1;1;1;1;1;1;0.521;1;0.275;0.756;0.283;0.7663
1924;11;100000001;101000000;1;1;1;1;1;1;0.533;1;0.308;0.7853;0.314;0.7901
1925;11;101000001;102000000;1;1;1;1;1;1;0.521;1;0.295;0.7672;0.277;0.765
1926;11;102000001;103000000;1;1;1;1;1;1;1;1;0.285;0.7645;0.279;0.7655
1927;11;103000001;104000000;0.617;1;1;1;1;1;0.509;1;0.195;0.6828;0.268;0.765
1928;11;104000001;105000000;0.617;1;1;1;1;1;0.529;1;0.195;0.6828;0.266;0.765
1929;11;105000001;106000000;0.617;1;1;1;1;1;0.515;1;0.171;0.6747;0.233;0.7512
1930;11;106000001;107000000;0.617;1;1;1;1;1;0.515;1;0.171;0.6747;0.233;0.7512
1931;11;107000001;108000000;0.619;1;1;1;1;1;0.5;1;0.158;0.6726;0.197;0.7114
1932;11;108000001;109000000;0.316;1;1;1;1;1;0.529;1;0.153;0.6614;0.277;0.765
1933;11;109000001;110000000;0.436;1;1;1;1;1;0.529;1;0.167;0.6747;0.272;0.765
1934;11;110000001;111000000;0.593;1;1;1;1;1;0.529;1;0.179;0.6802;0.267;0.765
1935;11;111000001;112000000;0.591;1;1;1;1;1;0.529;1;0.183;0.6803;0.266;0.765
